118560	2360
89829	2361
7842	2362
69438	2363
12843	2364
8	2365
65123	2366
4002	2367
16	2368
156281	2369
3669	2370
101525	2371
177083	2372
14096	2373
15575	2374
43587	2375
147510	2376
104682	2377
12707	2378
96698	2379
3813	2380
195161	2381
3578	2382
12	2383
159823	2384
89	2385
3087	2386
193387	2387
4618	2388
2913	2389
34431	2390
77427	2391
8	2392
90173	2393
65800	2394
1745	2395
35981	2396
148	2397
166682	2398
2911	2399
160289	2400
8061	2401
3120	2402
1	2403
186887	2404
16	2405
121523	2406
1533	2407
32	2408
46174	2409
11231	2410
1822	2411
92236	2412
192238	2413
23	2414
3	2415
8282	2416
195145	2417
140327	2418
155394	2419
5010	2420
80	2421
5353	2422
155	2423
76110	2424
913	2425
69140	2426
22910	2427
11439	2428
26	2429
19410	2430
100901	2431
1302	2432
17374	2433
2990	2434
24679	2435
198	2436
131450	2437
11591	2438
1103	2439
42987	2440
30197	2441
16866	2442
24698	2443
49	2444
190798	2445
92257	2446
11768	2447
68	2448
1775	2449
702	2450
64711	2451
137412	2452
140516	2453
2927	2454
8682	2455
7921	2456
95404	2457
4468	2458
6886	2459
18355	2460
26161	2461
18686	2462
118559	2463
6	2464
26529	2465
12065	2466
68	2467
9616	2468
94056	2469
78962	2470
2839	2471
118685	2472
183372	2473
104128	2474
166209	2475
100279	2476
186235	2477
2141	2478
1880	2479
116114	2480
3548	2481
22154	2482
153898	2483
183704	2484
42517	2485
69345	2486
125863	2487
152	2488
4401	2489
3744	2490
30665	2491
26295	2492
54682	2493
62705	2494
73530	2495
78533	2496
193567	2497
5731	2498
110945	2499
123596	2500
108636	2501
6858	2502
157995	2503
151489	2504
155374	2505
70125	2506
4769	2507
13760	2508
88533	2509
3021	2510
17010	2511
6748	2512
194609	2513
109	2514
131756	2515
10	2516
4219	2517
14	2518
3	2519
13206	2520
127662	2521
82205	2522
5707	2523
39524	2524
5889	2525
3025	2526
178155	2527
39608	2528
23	2529
19565	2530
689	2531
16318	2532
80288	2533
74522	2534
26278	2535
188991	2536
146297	2537
128255	2538
46808	2539
1244	2540
3	2541
11	2542
150259	2543
25095	2544
13111	2545
8621	2546
1	2547
442	2548
5891	2549
95336	2550
8071	2551
138881	2552
25830	2553
194737	2554
126249	2555
128208	2556
11228	2557
126372	2558
59942	2559
126856	2560
